8.698043548455240970e-01
1.302975179950933926e+00
8.871171409955374010e-01
8.101727587890255045e-01
1.272888161891937875e+00
7.908168124774752616e-01
9.108722509554498803e-01
9.158870880367776524e-01
9.696009162018525140e-01
8.938486303708924607e-01
8.820956060090189288e-01
8.368796290386244507e-01
1.061923347817900209e+00
9.574389459734493624e-01
1.223162006549547653e+00
1.090837319254607696e+00
1.300730642808583637e+00
9.691045673743737821e-01
1.015312911806079077e+00
6.411416141622797715e-01
1.139452134276731865e+00
9.042335394091103318e-01
1.293863333536784621e+00
1.136519202820615249e+00
9.615868083954665080e-01
9.617350964379036693e-01
